month,hist_events_4w,forecast_risk,aqi_risk,social_risk,avg_daily_deliveries,weekly_premium_inr
6,2.0,0.9724718904240236,0.7167948655744723,0.7111678308931199,95.11248908065086,93.54448549126154
8,0.0,0.3055836609962932,0.8374608943754804,0.5512286498330576,72.23681402346102,62.087173054531156
1,2.0,0.7997643186335163,0.013029675948811215,0.34312200141870164,92.4678303927258,86.6577744594544
4,3.0,0.8639483206544363,0.9359049801715803,0.6330137252616527,102.24931027193664,77.41625332110182
8,5.0,0.2941226297016285,0.9587418177678467,0.3212182094141902,23.860307882719248,58.5502131076608
4,3.0,0.6046726237115394,0.6982991672757575,0.8120482220425687,61.73034731685942,70.18289441980716
9,0.0,0.7836283008664477,0.38065429262416406,0.11215470680760065,15.297826747102368,52.588184109730115
0,3.0,0.006157991910134553,0.7109477851679906,0.24493352016749792,43.776990263398694,82.52628958757184
3,1.0,0.12254240259384686,0.9263828799759009,0.11410670812283696,53.1668518503171,49.0
3,2.0,0.2532347554797263,0.8602436352042848,0.23273879664081198,53.050516701233725,60.39994137894068
8,1.0,0.4616073343122469,0.013662056600238004,0.08330484524359028,17.180166734261995,59.49480146974562
1,1.0,0.9684007876575541,0.5931877964857146,0.9272041098928199,36.736524433590894,72.20423197154334
6,4.0,0.10470535604162656,0.6902532558082569,0.7447806866194444,96.4632541372016,102.48174844118827
11,1.0,0.9254934684137093,0.9978799736939287,0.9383621282470588,82.65882611668621,88.93734291763879
9,2.0,0.8377316333865447,0.8397115748389762,0.2042324134257636,66.70545619443068,61.316278362721555
9,1.0,0.020917699595600747,0.8656383981809964,0.9672457326062108,104.31587271078678,61.54529361575704
5,2.0,0.09152369223497081,0.4849514096643506,0.42089968708012593,34.02041493553943,71.32207788843684
2,1.0,0.8587691039930652,0.6506098377634687,0.870300885298192,87.87991984951937,76.59217857515705
3,3.0,0.881173717096313,0.9041248806225947,0.8041658821402985,112.95830672472935,74.221404946533
7,3.0,0.40694886835758903,0.2203850950079137,0.8589181098034818,116.38218222320853,94.47538737191671
5,4.0,0.18403596598591565,0.360315983052537,0.6595654619807424,85.9395080942901,85.50988753790502
7,1.0,0.4199434550657506,0.8776958457029255,0.06810065278278288,31.13594373786729,73.90609386849702
4,2.0,0.05624333656683966,0.0127280722146621,0.9877965994623125,90.69794225539971,67.03701621081336
9,4.0,0.8120200099790387,0.5096092875550018,0.8308201659591425,74.90278813531599,60.84764697599775
10,4.0,0.6116660351965663,0.35548967731192294,0.4042148111041899,113.11878523445407,84.09447621935104
3,3.0,0.6010985236826992,0.48137650095743434,0.9171640460894673,97.92381348423885,70.0091397419413
2,1.0,0.7832325400738354,0.4830308661268068,0.35123231692009327,87.05087428617088,65.07480383547518
6,2.0,0.6396318650167595,0.6624250599565711,0.8138991166551494,69.68638769423927,83.94698182362876
7,1.0,0.36156570695671897,0.9716245472732264,0.8707737231006485,31.59612058182133,64.17026860227857
10,3.0,0.16071986790388582,0.6558574109395949,0.9121289628436774,115.15253587552343,72.05695970179713
1,1.0,0.2065124538259272,0.058138189716883004,0.26538142396657227,104.79621869408707,87.3362006265492
6,3.0,0.1921846361485997,0.5630794888044772,0.5707007876326174,20.706415129136467,73.45930192512154
5,1.0,0.5479504135923845,0.6744052580286765,0.6741444771426406,44.11938265979957,75.10841716804303
10,2.0,0.41916718113389717,0.7165295697603046,0.5072869522698673,113.20577695974548,77.85783509798213
5,3.0,0.2652365778792114,0.41638216303840714,0.13724187946866584,82.09753332196944,78.5661463093475
4,4.0,0.10597588918068457,0.2662161669630444,0.055091614093699004,92.6100945728581,69.47304613019617
10,2.0,0.0785031974990017,0.1379005381403242,0.28561842671967164,28.64263500774335,55.528107270990496
11,1.0,0.8469122009303127,0.9369688829077217,0.05309235141779134,30.085915277112363,72.2383827479087
7,2.0,0.3713789733504681,0.4929761328424135,0.995817023818996,54.893756195776426,79.35706763284621
2,2.0,0.45258013934587127,0.7005154495688055,0.41380577486024683,106.26792400933022,69.64360600281584
11,3.0,0.376843142652723,0.38266307472829963,0.32015185976207283,41.505813275481536,72.79287235537826
7,2.0,0.5602908619834842,0.23442036534335164,0.05916144377169896,114.75738611545299,82.22548593404468
7,1.0,0.9416884186565087,0.425477365796575,0.19178260813339,59.9880653558354,83.55796792089596
6,3.0,0.12223366960357251,0.09507165872274681,0.5074600066560502,21.515857527592065,78.71771414948813
11,0.0,0.9234269281408598,0.5008433593033847,0.0506208789589111,22.374561622623084,66.49940961974404
1,2.0,0.04447362690074752,0.4708066637525644,0.036858059429683676,26.751154649125127,68.99591505303808
1,3.0,0.5118089319427975,0.36146584690820405,0.7154710951528404,35.13410665143458,76.32447687378814
10,6.0,0.2968610431347124,0.9284072810675529,0.5895223188556431,34.62212717668762,70.17636155611171
5,2.0,0.1277881047455287,0.221865607742052,0.9268015767692305,109.55514758423158,85.76400126164854
11,5.0,0.03326166170338607,0.2997103572686285,0.9890683012196686,24.692238983595043,79.73999660959915
10,4.0,0.244857703800893,0.6268315813019804,0.85383311126354,81.67122321645988,67.70603636283734
7,2.0,0.09201265984421303,0.6805712642777547,0.8401256658398832,60.35648922886639,73.24502936201775
2,2.0,0.8644720422622854,0.2668462071498363,0.9360454658944416,74.81943143703239,70.79581251836684
1,2.0,0.9148076189877679,0.10875399877142289,0.6083443828599638,23.423213300003212,65.47546908550744
8,0.0,0.12009062883282118,0.8290638926690441,0.6491283511516688,50.73351734800168,59.64995389606849
4,0.0,0.2878896338935827,0.16269863575681887,0.20173945196678877,15.956422586364749,49.647337435801234
9,3.0,0.5972822028679674,0.246597293567397,0.47024319559535155,66.85184875007029,60.80581581081146
2,4.0,0.7492093213837856,0.9681822884761584,0.4693131888687254,54.46647013080798,65.58639823831417
0,1.0,0.6423625580386402,0.14575906370723157,0.18753490319825183,73.68846214185659,86.60203973371696
9,2.0,0.24980990375221013,0.4433219891371033,0.43882983629694394,54.41030921806964,55.37284282652747
11,3.0,0.6892734165636532,0.11390017963566923,0.3778294952499144,98.18865029573965,92.95475987129838
3,2.0,0.4176052253196958,0.1557966325924487,0.6132348929898562,104.36202745190214,59.779265048273274
7,3.0,0.5079615045097967,0.36284013806027093,0.08719236415777476,24.299438644907028,69.87054285835077
6,0.0,0.8172662603025723,0.17513268397606285,0.5384475528460358,37.313959580422896,75.98209401740873
0,2.0,0.10204695607722136,0.49687453964430695,0.2697476290613967,57.12090898750995,82.83083421463606
11,4.0,0.7589975752911672,0.10026045398820571,0.9388405169987364,58.245760337949754,84.4299211137009
0,5.0,0.861058025377458,0.6163277419694005,0.6444321397861176,51.781393053048916,99.46507693406066
9,0.0,0.9414236243193487,0.9561018089705354,0.2901735792530843,113.83259152216996,56.71736467651408
0,0.0,0.8345775029453717,0.5490090736806006,0.788746447793515,62.01521458747497,88.38453665061063
1,2.0,0.7079893221959799,0.4232830696926039,0.044256249811842396,19.92301852649214,68.07694128815452
4,2.0,0.2966028224343914,0.8709002851514209,0.5914486351403169,64.26896413410381,71.90030848179852
11,0.0,0.3830415911063161,0.4588405245639504,0.5017605957178588,56.226086155373025,70.13991187547576
8,3.0,0.6596161934381253,0.8288384272517982,0.6724085401249683,31.43609945472179,69.17606761700156
2,2.0,0.34496432946307476,0.38055056118883135,0.0658626649563574,116.82892494400937,74.26317244894034
7,1.0,0.29538953003177537,0.04834899520778779,0.38676860296224613,92.76545652487789,82.32769383385678
1,6.0,0.16025635860767995,0.3054332141078703,0.2880529345891457,67.0324096463112,88.69332476866319
3,1.0,0.4178808942465194,0.25346192938391743,0.10252910727282483,54.97148066811069,53.44555190311983
9,3.0,0.15447084079477846,0.7520153885977352,0.04832576262049115,95.2020476257982,67.54224220700142
11,1.0,0.7503422244067532,0.11457692192917834,0.7289360502552329,68.27798140919698,77.80078636635284
7,5.0,0.9233715948827613,0.8260881081312478,0.4278802155401277,50.86419634323243,87.46213176652387
9,1.0,0.021775615211494848,0.4995232834683133,0.38999046761696354,101.79725772744547,72.41221445969154
2,5.0,0.09180184851260786,0.024649214477279968,0.5147368309865213,69.75463583403658,74.29068172468429
11,2.0,0.4739344165898046,0.6428271485762395,0.7532090583054455,19.882733192769386,72.50000165276931
9,1.0,0.7948912227542931,0.7219432982290597,0.7660434445808633,102.25955364029039,60.345631974175085
5,1.0,0.5497577010661396,0.9075304682792639,0.8233161370068682,84.63421709978601,85.90476227795861
0,3.0,0.19979217041369157,0.11186438533064358,0.6367991008041577,119.07520621778052,98.85223193824234
4,1.0,0.9194267607891665,0.13042802647328422,0.5820923036103138,83.09158016861254,62.865784416881944
4,3.0,0.6731780167196576,0.13814670369831972,0.29783109254388296,63.131091881578136,72.57307725058982
0,1.0,0.6870578042846132,0.019603584749049885,0.7686640195042417,88.38617493929887,97.07486644750914
2,4.0,0.18197259697387103,0.610888869516037,0.047434050374649095,40.3876162980717,61.3419713595078
6,0.0,0.8559952251953753,0.09558114256216799,0.9316828055997446,78.6012702690183,84.15999063678132
2,4.0,0.07722475100074933,0.8747937983841606,0.22012687808057818,55.856543606785806,70.24354220287675
6,5.0,0.771981277757254,0.39668225255800615,0.2979920918544605,38.49021120660812,80.93696712237723
5,7.0,0.7903833683774535,0.20239416169159807,0.4388942987329345,84.26088192441686,96.88456964330163
9,1.0,0.6593569523999021,0.2561502736211009,0.9445400272601749,74.29842804276497,58.40242773013426
7,3.0,0.986162058636345,0.6364869966608941,0.5192843416808814,28.46558694662893,75.5887390245427
6,5.0,0.9434783549287838,0.31230147399906405,0.5571288757835924,78.54921629018055,99.68586148814825
2,2.0,0.20984879352893704,0.10505410845560392,0.6199309025792086,38.171754988737256,55.25527360130886
5,1.0,0.024607354515893576,0.17772390682110917,0.2666242134223882,56.89308579652113,69.41276995185085
4,2.0,0.5962850962657338,0.5266797712232248,0.03959635355728075,56.02191813969081,63.220677808365636
3,1.0,0.9785959629308707,0.7856084244502363,0.5259188839248885,30.67517988727224,49.0
2,0.0,0.16456347176860087,0.5888829079421076,0.7151156111995314,85.9451938462344,68.31963203452656
9,2.0,0.6259410978434008,0.007226264190794973,0.4672493424633041,47.37874609373183,49.0
1,6.0,0.4154935421762107,0.03376352472302768,0.7234031890386755,105.91472816836882,94.97288998771384
5,0.0,0.406536523379752,0.7859976067008431,0.8162190770750086,108.11594431837378,87.54447123476281
2,4.0,0.41527136256357366,0.5984715562125098,0.178087411830693,41.437864703832915,57.32900445299794
1,3.0,0.11883154230110804,0.5668141264676111,0.7905718893938558,83.06146627939849,85.36477129462247
3,2.0,0.7512013998286396,0.649264642562281,0.8171938677783944,92.25734008263363,60.39790752325632
6,3.0,0.2713970492265393,0.8794337809969018,0.10029994155353417,54.37361380295909,84.05583355740967
5,2.0,0.4229535850087984,0.574415585320828,0.6067857642511894,23.42676420042447,70.48549841927228
5,1.0,0.7635826124368399,0.05252667603342476,0.9201877785372888,86.81228593360903,80.2032017718547
5,3.0,0.6215737093116867,0.6999816227429125,0.8822207989056303,77.21413380948852,88.98410832629465
9,3.0,0.81785278678614,0.6046745227835764,0.764383701563564,93.08721907680084,63.279883496079066
3,2.0,0.31762632910897504,0.5874976445770097,0.3351888500627266,15.388979273972568,49.0
11,1.0,0.3085877134083148,0.05952940058960243,0.6114279531123584,30.881638567067792,70.81355159840294
2,3.0,0.4691392792890082,0.19521413843763014,0.8771776284228515,82.66901496742165,70.36590300827005
4,0.0,0.6590875532002729,0.09273941917319795,0.8404995832876012,66.08467221205377,63.180550231164155
8,0.0,0.09884203734840069,0.06873092289662863,0.09574747794513638,59.157802520679596,62.7743564808661
0,2.0,0.26575006835257375,0.20412447494325725,0.6004562537338508,64.74090003094977,92.50198620014464
4,2.0,0.6324785698080913,0.8765512681168403,0.03690876249941266,38.57433114395053,55.00421225926668
2,3.0,0.6027590692990551,0.8888025482153827,0.26244853641390586,111.96068547694708,76.28783639165344
0,4.0,0.19493180819171685,0.01816151460904114,0.35009384673837807,118.65750855203697,106.14913615972534
10,2.0,0.7499764131413887,0.0017579329971876279,0.7232833408442705,79.88742258322429,66.2069011385699
5,3.0,0.694268780057487,0.16894521370472693,0.47186352119244646,113.12019922134208,96.37955011627119
11,2.0,0.4656152139123705,0.12363840655983116,0.22675861206565162,82.65521129040654,83.84774095053895
3,7.0,0.889451464256252,0.09268256277289466,0.06142122921600035,33.40539606187446,60.123862319762736
11,4.0,0.3287496166604188,0.08896683819026485,0.5111651825700819,37.229678756401306,81.85906161175488
7,2.0,0.7487091660648918,0.6096296798164101,0.89459564704345,74.94718714220934,87.79199884561669
4,4.0,0.6240301401059242,0.3305391521079918,0.596398341925309,101.00850919817638,74.2411560542394
4,4.0,0.5604332856253795,0.5701366438947969,0.6889636559113184,25.855976710874174,66.75331954024763
9,4.0,0.29545567433098174,0.01773617837926922,0.838335169410637,91.03175081866972,71.14971617224265
11,2.0,0.16603371278902734,0.26700764951430034,0.7843235609240519,91.65678976076896,85.98552957981559
2,2.0,0.09276536169835148,0.19165694026352187,0.36697080140155525,27.48978314150665,59.168661124502776
4,1.0,0.948127923521332,0.8792898508083749,0.9119784872203314,103.51571623565182,70.3582869283019
1,3.0,0.020427040219787695,0.9631326033808196,0.8414493605925945,71.61853065995815,85.84375345943906
2,3.0,0.12461815547629174,0.5762000114641236,0.10828346482905016,32.592953750272606,62.770016909321704
1,2.0,0.5104823026516531,0.4519306586620351,0.6027330192558505,51.58995008617581,74.44925915735693
3,2.0,0.8019644021368778,0.06637565450000937,0.3233540441400049,33.52474559317603,57.47196853192708
9,4.0,0.11946236758421847,0.018919762287256447,0.2537714811023839,95.29863911033993,60.39108051999816
7,2.0,0.535471662022347,0.2651090696737439,0.6766708182789253,41.40786402342466,67.98662842679967
7,3.0,0.24747774155451951,0.4237246643322471,0.26693386248312256,69.53160974783704,83.8371973925943
6,2.0,0.047868856195848464,0.4251344018743777,0.9059388189364873,116.11254184983669,100.82249396775882
10,4.0,0.36747247127026117,0.7127913008107626,0.9551849248162735,54.502671646227995,67.710204669891
7,6.0,0.5595146310975917,0.555610737512562,0.05629295947453772,100.16389377681398,94.56127603672147
5,0.0,0.7129649888966136,0.7104896100204856,0.9239386294157876,83.71378475873342,87.28607463371803
3,1.0,0.7654873446138731,0.41577496366402056,0.8095778353093264,107.93172462365278,60.82751585263186
6,4.0,0.5391253941131692,0.8903617522499535,0.48355913831319186,48.64581068870024,94.85363957665272
0,2.0,0.9679960449652978,0.9100912262375112,0.026414314431879027,71.81913023967282,97.47183287990076
6,4.0,0.004440889712201579,0.3194043788746779,0.7098397583538425,76.41304670087513,100.54288313054813
7,0.0,0.6722399244946804,0.5297982924217843,0.9160298746862929,71.45791879241804,77.36938765633563
8,3.0,0.19389998215859383,0.5305479816350167,0.14845594441836185,60.08988069758361,64.46801365656601
8,1.0,0.6308891956458111,0.27059237208597287,0.8658337315194611,26.879687910737644,51.65718016028678
2,1.0,0.10570227960483991,0.08324097763634497,0.5886557310293727,18.468832282931427,49.0
1,4.0,0.00559858388073009,0.8814372034694341,0.4192338651358881,119.57307671275092,98.64740503465535
4,2.0,0.9424378956434685,0.41633841936501426,0.7468969413103078,92.30519440006063,66.45454739889333
5,1.0,0.07196806197141092,0.20929080564514269,0.7229781843612222,114.30484124385433,87.24475288472968
1,1.0,0.5497414095823813,0.1817854185785016,0.05087742730284461,47.50422251193464,77.55451323627372
0,3.0,0.06254436275540876,0.8310467000687823,0.3039407553691533,46.78884620065292,87.50085828345007
7,4.0,0.460238716500334,0.9527433448943554,0.3528600707951616,68.99214331063764,85.9080588659671
7,0.0,0.6613909550227232,0.1762680816274741,0.3823531941949818,52.346845265138086,69.91810896406294
8,0.0,0.12948477250555745,0.7030362113847035,0.05153711909840264,103.45323702664706,71.08518499781276
9,3.0,0.7583448655791226,0.10110961487427406,0.7689776133029785,107.87113387577203,66.20873050304714
4,6.0,0.16810128420742454,0.48301385566601807,0.7210218615075163,46.12362444045054,71.21254381149632
1,1.0,0.39647949833555807,0.1926267942389147,0.7638149195942345,80.2766200532382,84.62301824742583
8,1.0,0.6396005969551166,0.4157143984769093,0.26908985330117086,101.28432271091441,64.44179628941039
1,3.0,0.23923696475761225,0.5002956629405043,0.481730986472367,38.091639212803706,69.97576055428785
4,3.0,0.06411581043701198,0.9137600404477955,0.13432001605779964,73.15528994573747,58.729443420261
7,3.0,0.8375835652622399,0.16853017877009413,0.0759043960034077,109.25314481512733,96.4662505401252
3,3.0,0.9425074278690547,0.17464072222188254,0.12648603793139557,31.102662775413112,49.0
9,3.0,0.22984610096800429,0.5444611134139528,0.6316803679881825,22.72968596002154,60.71722046523685
1,3.0,0.8360663656025118,0.8808411575093804,0.004327002093360122,31.354602121313807,79.27391637716904
2,1.0,0.9493827960480786,0.23754451529130483,0.08427993415829271,40.71784840066417,54.011608974736625
6,1.0,0.06576815910038725,0.43800530955905526,0.43240167754077263,29.603841245135584,78.96714197337629
4,2.0,0.4379282052092024,0.2496730562778965,0.4417970113784295,19.46965648963551,60.78310447663725
4,7.0,0.15505601490072207,0.537314445605461,0.9693618037983799,34.86084096621268,66.50584752781727
9,2.0,0.30556012996976,0.14011673255054513,0.07289956527813124,36.03777283903041,52.953070946239066
8,4.0,0.01672284091078524,0.899046245740735,0.19756512627458134,54.53037860934048,55.14481601281802
1,1.0,0.04378975902258586,0.5618682109968486,0.8960202998427917,43.70313607605592,75.0187351876954
3,3.0,0.6692424781240504,0.3518411586423663,0.15650407526074606,57.044369206404866,60.772452726487714
10,1.0,0.7134698206476677,0.7731758310956983,0.94791783805213,116.16419889717037,70.76874637981106
10,2.0,0.08065292621909226,0.7361236192307438,0.10465196240703967,43.184550160029616,66.86945357858397
9,2.0,0.7945092704874552,0.36964220097261535,0.05051228068472691,50.77113923069958,49.0
11,5.0,0.1296548690117757,0.10953121116177511,0.48231782446327165,59.30937311995269,82.68794807691938
8,4.0,0.4516226884474356,0.792190402876987,0.6494785654900558,22.536179516076757,56.474910599580674
6,1.0,0.5115822360099799,0.37854148632043183,0.3570954353619883,76.07950752698001,88.22664537073216
3,3.0,0.33999361133334594,0.021763261917270627,0.8594692855069908,94.03262847384357,68.24384984918484
2,2.0,0.061158699697725694,0.7827919475367219,0.09759929580396465,101.59517799594266,71.84093108583838
10,0.0,0.5441904661145222,0.548812660084756,0.07134558353253118,112.7618693261448,69.11864838318978
8,2.0,0.452114493747915,0.8274859653643994,0.3623095337435016,44.801786241389706,56.972442581577326
4,4.0,0.31410396408822516,0.8977572272656399,0.7802158797774847,21.916395304993035,60.05324928212295
2,2.0,0.6339395844354424,0.16316136007576343,0.42113029786505374,42.99920861682404,56.06709369468324
5,4.0,0.9327115315499969,0.16506687581251633,0.06913607256563825,23.254816745816733,70.077267657158
7,1.0,0.033507907256224434,0.9106189204988477,0.35180032391778115,80.73081711647842,79.29559794584489
3,4.0,0.5418103176883132,0.6136058888512986,0.9186144892809907,52.80674159475068,63.225060402269406
2,3.0,0.33218406067584405,0.5591237292854,0.38531672400014505,42.42176962087323,66.80686650703052
10,2.0,0.24728764845077666,0.46671735830655525,0.4519686899084725,48.25216729318816,64.32240196755217
3,1.0,0.645121990917247,0.06661403043708558,0.2653607476640215,15.507621889898898,49.0
10,0.0,0.44875111898274544,0.9322773888594336,0.8224467571184096,86.90329711570845,69.34758509231774
5,2.0,0.06996609989821223,0.45204626922380164,0.8928087831756852,18.55443405092327,72.1099258776331
0,0.0,0.5882415833106301,0.4618612754842494,0.9485535151973378,90.96823635578242,91.58451099987306
10,1.0,0.8174005829652106,0.37829911644839753,0.22902502254088009,99.98587132415098,72.19449512135398
4,3.0,0.2934694803121868,0.3546031957805794,0.3017337913348691,106.38322652659483,70.86243577828333
0,2.0,0.24869201376608352,0.8291520384639626,0.9296115967483926,79.5048001189695,96.69865289313539
11,2.0,0.17260972677433373,0.7941361294570606,0.5902544149950204,82.50692638866268,77.73197310164184
0,5.0,0.47612280377934857,0.5381850592745838,0.20147312226239844,52.717994916989056,90.98700309040609
7,1.0,0.25764961970618083,0.5189893705327028,0.2883972328055683,90.6511163479263,77.62729837578418
10,1.0,0.8555572877619436,0.703434950921619,0.8745292329271378,18.834628823655155,57.69775749749023
5,1.0,0.5600595732406798,0.062196737993390205,0.001057077342705326,119.46099319865228,90.8541495506769
4,1.0,0.7336117103404801,0.1479448622137438,0.6731075443986534,35.99301833691096,54.53131381918332
0,4.0,0.09548572562745339,0.2413144373388837,0.22309943350888028,99.07572877589544,101.4755415551486
3,0.0,0.7862192860232086,0.3488321382374352,0.08273990793230634,37.191718839667274,49.0
0,2.0,0.19959381617081506,0.46663244721509023,0.48506382394875247,110.27628886808168,101.21380512967043
3,3.0,0.6853198133266206,0.8887104817211983,0.4201539773756534,36.83165529447016,59.419381505176496
2,5.0,0.31976806156861104,0.7804703378681375,0.5348765159668072,104.60168492703032,77.1249453246273
3,2.0,0.4422481424100946,0.6069772479458255,0.9954044205038985,91.93749836250794,67.42027326075224
0,0.0,0.5743312067130067,0.13890429663915993,0.930962268838922,51.87137838442609,83.83510904745513
7,6.0,0.7037090604954948,0.027351146324220532,0.7157878227753133,88.16224703123885,95.00193699780658
5,4.0,0.4767009850151459,0.11541711933285337,0.4692987191286978,16.552194117818885,67.7623449526909
10,2.0,0.9004160821652162,0.13663224854752964,0.15199902367962304,23.770132352620358,56.9410212927643
9,2.0,0.7016794318276568,0.9626970520423208,0.13544509609800337,108.92725328435237,66.51231447008692
9,4.0,0.09204349609548268,0.23811702805130341,0.7687318955004443,105.42267797636146,63.34887247691755
6,0.0,0.8766490273548323,0.5493376590950212,0.6589495138296503,55.79104126773191,79.84138920088097
8,5.0,0.3351246936480663,0.535078849351179,0.0041885348789929555,16.998242067926512,60.30505034656498
9,1.0,0.1992909110139801,0.8250809178587053,0.031244672738871437,85.81939545742262,60.55701965374199
11,2.0,0.6101100693589044,0.9981581657641202,0.29081719032996545,17.76234552670495,68.68267901100648
3,3.0,0.15132494321846413,0.4852432146155654,0.6404815948985667,25.602300019371643,54.650805793834266
6,0.0,0.7452555058096995,0.4561042174340153,0.6058448704000646,86.46585808663248,89.3343522029969
10,2.0,0.9318649163720708,0.14448863664477252,0.794236175582688,83.16757391851174,75.10189889583623
2,2.0,0.04927011349196253,0.1506714682890823,0.00020022069039715706,80.57921681656796,69.78319827450902
3,0.0,0.9566572519692399,0.8978850441577475,0.38121019697718106,54.624565777266895,54.67609059889151
0,6.0,0.08322232639328153,0.34604059577875357,0.0769580068233926,35.18784831254156,85.71714210636583
6,5.0,0.25086043470317,0.5171664618588022,0.8893219904367861,37.48156591714891,92.32110620096185
2,2.0,0.013171394435729455,0.44920868520727353,0.020049385622555316,119.121732820397,75.06035840248535
