lat1,lng1,lat2,lng2,elapsed_minutes,distance_obs_km,implied_speed_kmh_obs,impossible_travel
22.576477549542066,88.33143064959691,21.489202747542798,88.61344029807267,12.563650122431293,124.34460862734939,593.8303315467676,1
12.975722899710023,77.59416725405148,13.241001853246145,78.23151687154358,11.682396733522122,75.0621513433211,385.51413578311497,1
28.64370514759104,77.17536008379315,28.58990939455567,77.1398558425397,49.59293238211488,6.913224811046208,8.363963749245103,0
12.953461199503549,77.61430125545508,12.83252651806847,77.31212157629122,62.81298452142674,35.40672283699153,33.821086299359266,0
13.090543989670381,80.25740824551153,13.050837671176819,80.3372461689591,45.81063195572733,9.709476492502008,12.716886117465721,0
12.968725038083768,77.60797252541187,12.890531736471088,77.23027575894218,72.15935585941544,41.84636731160701,34.79496191163423,0
17.388122704480313,78.46869367637446,17.361650814047763,78.49852204997003,76.24585353207796,4.322538315590704,3.4015266000836117,0
22.608095428900484,88.35793198660384,21.12880190126003,88.4405885524719,14.768281025904319,164.71092024882458,669.1811455642531,1
28.631944605499815,77.21744800061457,28.165331481638518,78.42698518369772,11.153596913265158,129.18548034126547,694.944319823624,1
28.626493494965622,77.21581041576283,28.630479294221853,77.18677916571794,29.126584020645314,2.8679249370661704,5.907850234067984,0
19.072025814057238,72.85645099192668,18.659551206392926,71.58884385739232,21.3905437812132,141.044259290545,395.6260132510164,1
18.512925201127885,73.84704760590365,18.363495621470996,73.52957032991904,39.001250213729634,37.385034679931444,57.51359426950488,0
12.960046777590154,77.57687406462271,14.144583832362501,78.46603365259888,13.451851447926956,163.05465088009834,727.2812289577868,1
18.523519769260066,73.8052739208856,19.05648928053466,72.78789721825964,20.622757130325578,122.40105011862333,356.114507905348,1
18.558048297750837,73.85603311603573,18.820601709870797,74.1286842071783,11.24519527864505,40.95230587205184,218.50561874983944,0
13.001570988314972,77.60322228179976,12.70421488272164,77.78899703916562,24.89503396608177,38.71516795681595,93.30817064053035,0
18.56081428094786,73.89684054468762,19.47483886285147,74.46365572331175,12.79754185462653,117.81397193529318,552.3590699226418,1
13.10449463165558,80.27717944506351,13.01289330859038,79.66982047075952,23.470062890865805,66.57250513681751,170.18916083789412,1
13.100388961325438,80.23348491835429,13.278513287915672,80.16886083238849,7.981247456536403,21.005871874719904,157.9142006743574,0
28.601706309963003,77.21109882672565,28.595748993162328,77.21877833217937,61.284960723451675,1.000455884951966,0.9794793435210203,0
12.971220483134488,77.61627164533128,13.070237799202593,77.23724584287214,63.83078296798657,42.51260967826416,39.961229709106746,0
12.994955531854334,77.59340968304588,12.668435690766366,77.68992890508743,30.1692332501718,37.78528079034174,75.14665118005921,0
28.63726876942188,77.1965207459154,28.720585840667265,77.33079420328689,75.90460287374657,16.044021731156832,12.682252029835235,0
22.566732088107184,88.3554017999797,22.5645923382252,88.00303914993746,69.04095720841484,36.182034437659695,31.443974041469193,0
28.624379220672697,77.1820683763322,28.532780792192263,77.33209371869974,6.382080221732936,17.842338237324416,167.74159161991534,0
18.52542927141302,73.8519365301468,18.768420778602977,74.087143565147,8.526166486496962,36.66254906800846,258.0002334653322,0
17.376854101191725,78.51144988170807,17.455994588077896,78.38177996024359,73.0223257549651,16.33132311725187,13.418901368921217,0
22.53891449347284,88.36391998531425,22.742546164757478,88.30998715238768,83.46131941510998,23.30948115027144,16.757090336186167,0
28.637333741725232,77.19953820930236,28.703529480363954,77.31569478788232,19.181408601687973,13.513068118461304,42.26926728604951,0
28.634476708669492,77.19319855723558,28.656931250463323,77.22233089400414,18.849871583368508,3.783660601079126,12.043564066773271,0
28.621225483329006,77.22557886866755,28.39976714259873,77.18690306058689,37.44963029192104,24.91332534030123,39.91493397307436,0
12.992695447403719,77.5718463596766,12.498080297319493,79.13573118425546,7.636938238209102,178.30464854399847,1400.85968734359,1
17.349551626582162,78.49760930162921,16.024994801142896,78.00644419256167,26.785025729009256,156.2986953091574,350.1180776687767,1
19.086983347104173,72.87485302275284,19.121695319200978,72.8854466161213,76.75030630426217,4.0170834291679345,3.140378421352193,0
13.005391941396292,77.59889596677091,13.045898254777672,77.57934116823644,6.273331282738567,4.977418756011753,47.60550844532066,0
19.030538091463146,72.86592643186145,18.733403316143896,72.61444638955204,13.542666740976395,42.32829787905495,187.53307020831193,0
12.997452998985828,77.60043505642649,13.060851191509448,77.65747232668654,73.8194863173,9.374220425738413,7.619305600782686,0
22.563673682884318,88.31778842644906,22.93538357009161,88.3663011726031,7.443394933395411,41.63055144300038,335.57712696034525,0
17.38072170860328,78.48181574862564,17.127004819125013,78.51570165064427,6.450531004214511,28.440587551692627,264.5418263995077,0
28.618444786886815,77.1873126561248,28.82360288325451,77.01889427773149,32.440208266723275,28.109332049439864,51.989799482774664,0
13.096529198182225,80.29040586124682,13.473518858379819,80.33623684911223,33.637375080835206,42.21173205950055,75.29433903458875,0
19.062944162436906,72.86970221915568,18.924055498816994,72.95815131227779,2.936080141662938,18.027514275755124,368.39963637119314,0
13.079585529044088,80.25024802763676,13.37250690405909,80.49088418846317,78.53320392127493,41.70586413756001,31.863615939597548,0
13.051520152694243,80.26732679951039,12.743442941982831,80.39728913932004,42.89850507494194,37.03980236274502,51.80572464896574,0
28.622779379122367,77.18546065243845,27.945544147869963,77.07464641311184,17.79121570063514,76.08284651118802,256.58565819694456,1
22.532249537990836,88.35116708837948,22.50940624380613,88.6688667155304,70.06743682811015,32.731294863513554,28.028393512218948,0
28.60738203062228,77.22039224585116,28.659574378845655,77.63446750258781,80.11338470149653,40.82671264613927,30.57669786260569,0
18.5130629025481,73.84346978525018,18.223372135461656,73.97380021990044,77.83476086094396,35.025513737675695,26.99990082856477,0
18.546121275598487,73.86133707486233,18.565457105058144,73.86315562699909,54.43644320998996,2.1585754273377966,2.37918787494367,0
18.507067577290893,73.87529910159326,18.727741844962402,74.59573304839832,16.990064196048618,79.78361184328378,281.753891884078,1
28.647423552466197,77.18037348495274,28.637460811253696,77.28434582556318,63.18913916063921,10.206728311725186,9.691597430163759,0
18.526487107424682,73.87177741747631,18.55161986554809,74.0462701836355,78.89199514401173,18.606912556535455,14.15117910700815,0
17.403680292878295,78.52929933452428,17.239386868240675,77.86656783720497,20.739751987190726,72.68359323157988,210.2732760058192,1
13.101647055771197,80.2757255170216,14.231545631259927,80.49757980768973,24.84555100809489,127.90513720733225,308.8805810722242,1
17.369893682004655,78.49632476179477,17.359451161163573,78.51266193614494,8.344783790580209,2.0867214944092494,15.003778744499938,0
28.62616083691324,77.2082479663096,29.699797634184353,77.67903963522947,27.15179144190373,127.83547760536986,282.4907031542964,1
12.97722613136193,77.57825801976118,12.615720103967126,77.70494006006193,15.94203302659947,42.47989705430849,159.87884474996488,0
17.364601704588335,78.510860317921,17.38115295173075,78.54047095986805,61.83710746052948,3.641635210621003,3.533446527665078,0
19.06332242706084,72.89377373869524,19.04668564856725,72.82486622406654,88.67484902063727,7.474854747629333,5.05770564947207,0
12.993217984763874,77.57503095439466,12.98984494930998,77.54814541716566,79.29432129582248,2.9370595310593095,2.2223983884813534,0
13.099728063140198,80.27901570325423,13.187853215480157,78.29267111074776,23.63543793816566,215.3076730329352,546.5716529464362,1
12.982062388906588,77.55836785926039,12.743235559387513,77.25624916460657,65.27043092149839,42.16479217166955,38.7600862225485,0
19.095992956737767,72.86941628539849,18.677574275505652,73.47030736058409,26.243516290974547,78.49359147984559,179.45824928995614,1
22.541976531758568,88.39942820068225,22.550048216683805,88.34390559052095,51.873493108753706,5.772184818815949,6.676455900181382,0
17.40712572098074,78.51867117629432,17.396148051400097,78.47850773749057,59.3218286246537,4.432945071410363,4.4836228156001905,0
17.40599628492884,78.49985016156195,17.951235288359904,80.27226315660126,27.69424420314054,197.31946193507522,427.4956062805984,1
12.956248668470959,77.61968049084479,14.16410549429734,79.32582712950719,12.771171180229494,228.14468321662378,1071.8422609657202,1
12.96038878643792,77.60498056225623,12.823183981193603,77.28776259803435,52.51086740788379,37.61665098835668,42.98156116466176,0
12.99303013613781,77.59823818354998,13.018395660039946,77.61641637739442,19.55977339537281,3.4400779241779964,10.552508522389541,0
13.103567614772823,80.28704677792472,12.825420583584528,80.11240413790694,16.577956648469765,36.258862956466196,131.23039367995847,0
17.392068120389375,78.4758801849052,17.175463663178334,78.1509941760194,76.92658740373189,42.07095793180266,32.8138496858071,0
22.613661170672167,88.37842550882719,22.669544891531576,88.35515088910147,59.63123391505246,6.657241118264896,6.698410226843657,0
28.59527450757622,77.2101004097688,27.65644579746705,79.30223468280117,5.635789743201326,230.1897394198712,2450.656428738046,1
28.62501984274824,77.20308210882246,29.573260497318497,78.21696039865505,5.723044924683272,144.2944532293876,1512.7728871082372,1
13.084000834816736,80.23489363965622,13.223882962173432,79.94438200491422,78.28845314482292,35.09134190986627,26.89388319752755,0
12.980389374492507,77.58988001991068,12.87011423637752,75.56606056381382,9.555601904917678,219.67846971469453,1379.3697470902775,1
19.088029736488853,72.88985347928288,19.078223382011366,72.82823530606814,43.502450831472345,6.566270686098756,9.056414837227946,0
22.576154589356918,88.33365837970379,21.500464899870288,89.4971131409915,28.875910160624745,169.3705318439055,351.9276744561829,1
17.36993930134483,78.47722682376063,16.228248305732983,77.15389450503508,22.814813572479352,189.62936558138912,498.70063144447136,1
13.042653079440598,80.32538750016992,14.376477970464034,80.09210114484243,11.51605291708068,150.44027422345278,783.81165130104,1
13.03584559804657,80.27800959144675,14.055139554319442,80.81478893356231,8.391843052366827,127.33044652758718,910.3872348399678,1
19.043484350348823,72.89298419315215,19.712046428524925,74.9379103100627,26.431305808027915,227.01852367629647,515.3400864682471,1
13.09471430513791,80.29146909133686,13.212814645423713,80.42912324865961,56.5603876588833,19.864741259368838,21.072777696475608,0
19.08539442512532,72.8413203651275,19.111450063955782,72.78022743458038,72.37191350567159,7.042842825211372,5.838875180211542,0
28.61744465530637,77.19235374992955,29.92088631429166,78.34540825527817,26.084456563839954,183.07005543145448,421.10148237147166,1
22.564023399657476,88.3722750633702,22.778881142163783,90.12210551465728,29.745739677033775,181.11915106891163,365.33463891385617,1
12.952821402671661,77.60024166256639,12.051590376151557,78.57980986098079,27.105164963770317,146.11798473663674,323.4468078654596,1
18.494522740711066,73.8369954611993,17.696650091932764,73.14665891140098,11.41187041816648,114.869222891322,603.9459896519459,1
13.08158879501212,80.26267390884738,12.949333034576215,80.18374785670322,62.28960250604514,17.01135029802615,16.386057653562855,0
13.08374009685852,80.28536615887286,13.111233953088222,79.98294944271102,38.564498509116824,32.8947931540564,51.17887345992054,0
28.616933565854808,77.22972056498318,28.611845017063427,77.22526105169031,80.3108973250701,0.7138965859337102,0.5333497269075025,0
13.095218076637327,80.25262160474635,13.076511024226926,80.25062352192091,73.06769271968803,2.09135603071458,1.7173302888359023,0
12.964312286839943,77.59671254389806,13.061080419302131,77.4870717128397,64.27254373554582,16.027392975986505,14.961965446955773,0
28.57285463651897,77.20773549601189,28.871716284275614,77.82054764515173,18.07093616721866,68.37604986454257,227.0254819069503,1
17.352693557693527,78.50080393280031,17.238682863187346,78.41396658785288,63.047648540004126,15.675188737456525,14.917468708616962,0
22.54312873563653,88.36900562958276,22.580205551181958,88.41877040149612,27.394219583860068,6.565828370634979,14.380760183079033,0
17.38743684453867,78.51264276114514,17.344715136617435,78.50431169247464,58.37475908531528,4.832014835226745,4.966545381196048,0
19.09111848635621,72.89393873967995,18.662299608084066,72.37493718176891,13.163680974376192,72.49460953208258,330.43011148567274,1
28.595220381573824,77.20872204131062,27.91168309941664,78.06607803855505,8.754485529216156,113.26359871744997,776.2667378188551,1
17.379098590249107,78.49675376295947,16.521038122984077,77.87225075513142,8.22173651824328,116.25666162246006,848.4095399882775,1
19.08942108309502,72.88049187961239,20.893020428813077,73.32764639483996,6.178476130218719,205.92170420648486,1999.732942555159,1
28.60997197226342,77.21145419545627,28.86957064195487,77.3949446255055,7.200446841439001,33.96016077471449,282.98377744507525,0
17.37305842396901,78.46555352338174,18.342523435042136,77.27907090518839,7.078916604861064,165.49670435634036,1402.729091985865,1
22.573713552373718,88.3798236919651,23.243310112777657,87.77112501009066,28.336154044179157,97.11117942407473,205.6267324196526,1
22.556323781107906,88.32632229095682,22.373700157187674,88.66291189893433,40.712874136945075,40.10752843737866,59.10788067057577,0
22.570030423303773,88.35610727238432,22.524025357344456,88.32247778073175,32.48738933699548,6.172198981386153,11.399252031047272,0
28.592277295793508,77.19288488027547,29.34121550606824,76.2070483865127,20.47292929734064,127.01586018134749,372.24529524804166,1
12.948318836777124,77.59923012431128,13.151428259812711,78.16936310261323,20.63132587473314,65.75858794885905,191.23905564225288,1
18.53979767675282,73.86400940320542,17.569740678468992,75.66228221771391,10.314551856665375,218.57829187423403,1271.475260845112,1
28.594528472891646,77.22332660221561,28.899056939314647,77.14829783046454,86.07224961733505,34.64302988960149,24.149267651504033,0
19.06428795779243,72.87836037610869,19.032284435020575,72.86469105509728,2.5620942300937948,3.8377131096941497,89.8728797235609,0
18.503208209875094,73.84372308857988,18.309315965603457,73.6367914391119,15.713460567549774,30.683683632128133,117.16203505990416,0
12.967973404997604,77.6064806385792,13.01104594520098,77.69139624259317,56.09789635732021,10.37252641206415,11.094027140692209,0
22.568324613659644,88.34171321576652,22.53319946751923,89.84230385781275,9.163279972975193,154.14895680032134,1009.3479011114702,1
12.98160286679384,77.5906435108442,12.681625174072996,77.42202210029059,5.908963202357167,38.037333646556526,386.23358119457816,0
18.506284001290734,73.8760627519246,17.193269501200607,74.44076329455555,15.188389169364829,157.76031457394762,623.2141387007075,1
28.585685892421445,77.22318754801132,28.24301084544089,77.16633933064134,35.46139070143312,38.50719673080529,65.15344599147221,0
13.06997678201356,80.27149306124605,13.039310728331001,80.2069220063631,30.20127538705323,7.781338153296899,15.458959372224308,0
17.419040447648346,78.5096786494838,16.585128218190487,76.68202052742392,17.570878405772724,215.3294517441518,735.2943208806487,1
18.482785814151306,73.85559080995654,18.48654714704561,73.87238355102018,42.17474198256651,1.8196504401837408,2.588730156456086,0
22.57318033878861,88.38460805468655,22.39907523085167,88.68664622412984,17.848572134557543,36.57539857701919,122.95235148654947,0
22.584024459369825,88.35245248617863,22.378246090426067,88.44767407542938,31.118753260109244,24.88534808815293,47.98138514126109,0
17.365999709132385,78.46787002417092,17.327768652417667,78.36680141408797,19.728653082859708,11.538800983996452,35.0925152432876,0
28.615507391672367,77.20723984675797,28.789031760444235,77.19263313266879,52.30882820172807,19.347550501309975,22.192296596700455,0
17.363489107457124,78.46928296057138,17.419359437603475,78.10204438622829,3.3118605430387484,39.46039116786852,714.8922604995117,0
22.592871201857175,88.34522172229346,22.62348788449215,88.2119686341385,35.77436703584073,14.095750581299662,23.64109011434544,0
22.589818930656765,88.34702877346672,22.587495422573173,88.3924549368168,57.76794906758791,4.6708167037294395,4.851288763876279,0
18.496638261192253,73.861821216808,19.3200638664053,74.75621035063853,9.941234437824003,131.28260633788773,792.3519387394529,1
22.560509962517074,88.39862849822799,22.703446795344266,88.64403293615734,13.456892361300044,29.782062676273526,132.78873848432718,0
22.57018324873409,88.35908102492674,22.054376810061296,86.53225035509628,9.96225509917656,196.48087208047423,1183.3517820481102,1
13.070284782408304,80.22613727869233,13.064666373456932,80.1512240923035,74.83909343545083,8.138271965468107,6.524615618830883,0
17.378814415335846,78.50772463371447,18.074315975805604,80.16267611588746,28.61056776050946,191.58549947610967,401.77916302776265,1
28.594950758379838,77.26925768561553,28.572904804004203,77.25143315470079,10.377793249608684,3.0063992247449134,17.381725492700152,0
17.367411502509096,78.5086949751892,18.680027184820784,78.00593305879653,29.87488435096898,155.3356620568007,311.9724118063656,1
28.60917383711703,77.20871210728382,28.525103772855896,77.15635557638547,75.11578074137341,10.655100390418466,8.51094160395222,0
12.953546951528775,77.62407316688743,12.900333119916258,77.65529896062279,42.80864990935198,6.816498561327749,9.553908253255074,0
19.080313461892036,72.85876512475048,18.5098092293711,73.69187178792687,18.045868731980324,108.23601324708326,359.8696683034299,1
13.08088027205485,80.24480844326649,13.130436053313165,80.1830916155746,64.27843113795832,8.66243888983242,8.085859038383088,0
28.561312541993303,77.2076746821288,30.20867801571328,77.50763269979345,25.291136417197308,185.46953884911127,440.0028590008242,1
28.619384151755217,77.22406376615025,28.532159346194753,76.93526638858668,88.40094500311415,29.82222385653578,20.24111203029688,0
22.5780302140555,88.38201996983774,23.23443638152453,89.17310664094398,26.505690951996545,109.05430073509146,246.86238347665542,1
18.514020915150123,73.84186944557258,18.319750683964976,75.00644176661055,7.181470544467593,124.74650628508277,1042.2364515400043,1
13.079448219440339,80.2518731600115,12.881661974266668,79.9665864670052,16.523382308137702,37.937095005960934,137.757854772665,0
18.498275356720296,73.86436399722898,18.459541145548403,74.20051200202984,52.681299580243355,35.711435749444384,40.67261366062081,0
17.39219775226263,78.5109734794854,17.41947521301059,78.22194221187766,23.161477717083635,30.816795796591588,79.83116493606488,0
18.52709771482622,73.84743964974109,18.17039597203167,73.95610317529436,34.69721691639998,41.28817666889787,71.39738631206922,0
18.520392527433504,73.87064367645293,17.160278654085502,73.04026525141437,10.385080613147819,174.9220103582793,1010.6152289477052,1
22.553145394839817,88.357806966725,24.375481985136474,88.3126030625405,26.381596734547564,202.68702742608022,460.97367676154704,1
17.407773447320647,78.49576894701941,16.73626515755667,77.9328753547238,8.933229578429822,95.68324068656369,642.6560955128734,1
22.549477592094515,88.37414969269935,21.20018090534347,87.09567976953396,9.968481457325987,199.78264772015388,1202.485946783784,1
12.97158240258366,77.62449555007264,13.675244091254678,78.54172618486486,22.588319067627733,126.37930742544896,335.6937903535331,1
28.611072445825148,77.2208281925833,28.572841232177637,77.28611980517309,86.91728613843281,7.662190028924354,5.289297700842257,0
17.39425827317869,78.51655075005043,17.381229632975433,78.66786948559982,83.80297118261375,16.122226385114878,11.542950917563426,0
17.377877526202536,78.45808076768034,17.14400650602245,78.18307084030634,48.182322643625874,39.10317654267597,48.69401190793238,0
28.62787463599566,77.19420087612752,28.5030746037605,77.0990140031376,38.9619990146947,16.70293818115326,25.721890976159113,0
22.59686277907803,88.34555553583134,22.57615727191247,88.34558845045694,14.912696615433333,2.30234983030606,9.263313898265709,0
22.577717120454885,88.36226090809008,22.56586284572649,88.37593836427935,48.80287801867301,1.9260633852338387,2.367971066579581,0
28.63521912825352,77.23779328703961,27.368950774058387,77.88611879915165,26.66904960611059,154.52022757988593,347.6394469141065,1
22.604022940628788,88.36324721277595,22.304954912063234,87.69071699799917,17.421610065969254,76.69654202799468,264.14278038909026,1
13.129018864235997,80.25156959412008,13.377499845942404,80.091521621419,49.8301549293695,32.61099239947189,39.26657556537264,0
18.526280458010422,73.86981708611069,18.531898762835628,73.90335601390684,70.79044341566177,3.590800286047871,3.0434618963723885,0
18.50755689040675,73.88868825697757,18.514825660830606,73.85157604913663,62.367825530123625,3.995779716333946,3.8440779511262457,0
19.08027230080012,72.89845061575093,19.33387121960122,72.9112491787405,7.78395287043376,28.230919476736414,217.60861053489327,0
22.591962688751433,88.36411730881146,22.54588597446082,88.36032605161815,76.086159342538,5.138264524256658,4.051931049213026,0
17.388274811191465,78.48116209995563,16.856250357870774,78.62773169221806,14.892217719914045,61.17443278013146,246.46872855610337,1
18.512515664766354,73.86565528721081,18.51867312202562,73.70391724014365,83.71690304223372,17.067264194897284,12.232127736225847,0
12.936123338729464,77.57476438656765,13.003770364567186,77.58187749847869,14.998073639946309,7.561392168106967,30.249453428343223,0
12.980919720355972,77.60155541577501,12.884062450304496,77.62878136741845,80.70655635575096,11.166902612149277,8.301855350828793,0
18.51410828206239,73.84439157624975,18.20576133757417,73.69695189454822,8.211610734755148,37.65215785690212,275.11404819184844,0
12.97900026741323,77.58522418234334,12.85947892182551,77.53923876695458,29.18112983348695,14.193937431398053,29.184484999158048,0
18.50614613693737,73.84036439306794,18.856977441719202,73.38710051458989,9.071340695986219,61.65570159477416,407.80544129748,1
18.502983263312696,73.86398267750792,18.769886260221988,73.76847026058331,19.81805170773321,31.338078404438075,94.87737402221924,0
18.488522228387847,73.86014559314084,18.72866836348754,74.11485880372541,7.832567721156474,37.86224426914307,290.03702706743576,0
17.399632672018736,78.4824444702265,18.82616708025424,78.94471226881375,25.2878632340433,165.97587988071152,393.80760251171324,1
18.52345423225273,73.8697797413334,19.757533072667943,75.34405707308875,10.268214778968193,206.9140248542827,1209.055493919506,1
17.40565137562083,78.47727679795199,17.522628258157784,78.4412428878215,41.395295960172064,13.557160043452864,19.650290781585483,0
28.580727039514215,77.25578964915923,29.3742865395644,75.57280295353688,6.88365044436398,185.97436466615648,1621.0093714310306,1
17.368706655367227,78.45960038824938,17.357998467725128,78.28653643091158,84.16839484689366,18.40547384834973,13.12046443216376,0
28.616421433873192,77.16781508436095,28.672477033071207,77.05273802409066,20.90520146834342,12.843760413543356,36.86286525291582,0
28.627704550071304,77.20169061437898,28.29178881700325,77.26543480796347,83.36057386769492,37.868352433723075,27.256304036840387,0
22.563265608766706,88.3347694506747,20.77276128481652,88.83514228876881,23.020603167926595,205.69917641272738,536.1262906420732,1
28.64573933623584,77.22305501560534,28.677545992123427,77.26411641235889,31.890879817354897,5.344101546699722,10.054476221364359,0
17.39578460612391,78.47545933809548,17.170538836535755,78.7723020927989,20.59288176269499,40.2571096561775,117.2942479447589,0
28.606739457497767,77.21261291811035,28.615178371200088,77.23194569437453,34.10334325598103,2.1076255383985525,3.7080684833366027,0
22.569156928676648,88.33574309682054,22.899818509184087,88.43618985044154,82.61852113799145,38.183712334481854,27.73013494446832,0
12.992515029708603,77.57162525767437,13.143544025808628,77.62071792372421,9.62694230608564,17.6154070535876,109.78817464680604,0
18.489158242678275,73.89310297467695,18.529241565805435,73.86874970857586,33.484144719053816,5.143873251185413,9.217269775312511,0
17.370421715543685,78.47866171964849,17.673229932079828,77.17955767630067,6.873164089091492,141.8063903897268,1237.913617817942,1
28.624370457500678,77.23414406373274,28.84333035808554,77.54137601609473,18.71106530901554,38.6023644357676,123.78460701700776,0
